IdCliente;Edad;Actividad Laboral;Estado Civil;Nivel Educacional;Tiene Mora;Saldo Medio Anual;Tiene Crédito Hipotecario;Tiene Crédito de Consumo;Medio de Contacto Preferente;Contactos con su Ejecutivo;Tiene Inversiones
3598;65;Trabajador Dependiente;Casado;Universitario;No;696000;Si;No;Celular;0;No
3599;65;Trabajador Dependiente;Casado;Universitario;No;2449000;No;No;Celular;0;No
3600;65;Obrero;Casado;Enseñanza Básica;No;0;No;No;Celular;0;No
3601;65;Trabajador Dependiente;Divorciado;Universitario;No;160000;No;No;Celular;0;No
3602;65;Trabajador Dependiente;Casado;Enseñanza Básica;No;0;No;No;Celular;0;No
3603;65;Jubilado;Casado;Enseñanza Básica;No;-64000;Si;No;Fono Particular;0;No
3604;65;Gerente;Casado;Universitario;No;1741000;No;No;Celular;0;No
3605;65;Empresario;Casado;Universitario;No;1681000;No;No;Celular;0;No
3606;65;Obrero;Casado;Enseñanza Media;Si;-525000;No;Si;Celular;0;No
3607;65;Trabajador Dependiente;Casado;Universitario;No;0;Si;No;Celular;0;No
3608;65;Trabajador Independiente;Casado;Técnico Profesional;No;6000;Si;No;Celular;0;No
3609;65;Trabajador Dependiente;Casado;Universitario;No;224000;Si;No;Celular;0;No
3610;65;Gerente;Casado;Universitario;No;1227000;No;No;Celular;0;Si
3611;65;Jubilado;Casado;Universitario;No;1841000;No;No;Fono Particular;0;Si
3612;65;Técnico;Divorciado;Técnico Profesional;No;126000;No;No;Fono Particular;0;No
3613;65;Jubilado;Casado;Universitario;No;5313000;No;No;Celular;0;Si
3614;65;Jubilado;Casado;Universitario;No;718000;No;No;Celular;0;No
3615;65;Trabajador Dependiente;Casado;Universitario;No;3109000;No;No;Celular;0;Si
3616;65;Gerente;Casado;Universitario;No;1318000;No;No;Celular;3;No
3617;65;Jubilado;Casado;Universitario;No;1044000;No;No;Fono Particular;2;Si
3618;65;Trabajador Dependiente;Casado;Enseñanza Básica;No;780000;No;No;Celular;0;No
3619;65;Gerente;Casado;Universitario;No;10583000;No;No;Celular;6;Si
3620;65;Gerente;Divorciado;Universitario;No;3287000;No;No;Celular;1;Si
3621;65;Jubilado;Casado;Técnico Profesional;No;230000;No;No;Celular;3;No
3622;65;Gerente;Casado;Universitario;No;2845000;Si;No;Fono Particular;0;Si
3623;65;Jubilado;Casado;Universitario;No;3738000;Si;No;Celular;7;No
3624;65;Jubilado;Casado;Universitario;No;9367000;No;No;Celular;7;Si
3625;65;Gerente;Divorciado;Técnico Profesional;No;2986000;No;No;Emailing;3;No
3626;65;Trabajador Independiente;Casado;Universitario;No;3012000;No;No;Fono Particular;0;No
3627;65;Trabajador Dependiente;Divorciado;Técnico Profesional;No;4012000;No;No;Celular;0;No
3628;65;Trabajador Dependiente;Casado;Enseñanza Básica;No;0;Si;No;Celular;0;No
3629;65;Trabajador Dependiente;Casado;Universitario;No;256000;No;No;Celular;1;No
3630;65;Empresario;Casado;Enseñanza Media;No;9902000;No;No;Celular;0;No
3631;65;Empresario;Casado;Universitario;No;0;No;No;Fono Particular;0;No
3632;65;Gerente;Casado;Universitario;No;10583000;No;No;Celular;0;Si
3633;65;Trabajador Dependiente;Casado;Universitario;No;8266000;Si;No;Fono Particular;0;No
3634;65;Jubilado;Divorciado;Universitario;No;476000;No;No;Fono Particular;0;No
3635;65;Gerente;Casado;Universitario;No;372000;No;No;Celular;0;Si
3636;65;Trabajador Dependiente;Casado;Enseñanza Media;No;6000;No;No;Celular;0;No
3637;65;Gerente;Casado;Universitario;No;17118000;Si;No;Celular;0;No
3638;65;Trabajador Dependiente;Divorciado;Enseñanza Media;Si;-435000;Si;Si;Celular;2;No
3639;65;Trabajador Dependiente;Casado;Universitario;No;29207000;Si;No;Fono Particular;0;No
3640;65;Trabajador Dependiente;Casado;Universitario;No;1433000;No;No;Fono Particular;0;No
3641;65;Trabajador Dependiente;Soltero;Universitario;No;3499000;Si;No;Celular;3;No
3642;65;Trabajador Dependiente;Casado;Universitario;No;0;Si;No;Celular;0;No
3643;65;Gerente;Soltero;Técnico Profesional;No;5368000;Si;No;Celular;0;No
3644;65;Trabajador Dependiente;Divorciado;Universitario;No;311000;Si;No;Celular;0;No
3645;65;Trabajador Dependiente;Casado;Universitario;No;5486000;Si;No;Celular;3;No
3646;65;Técnico;Casado;Técnico Profesional;No;124000;Si;No;Fono Particular;12;No
3647;65;Jubilado;Divorciado;Universitario;No;66000;Si;No;Celular;0;No
3648;65;Técnico;Divorciado;Técnico Profesional;No;99000;Si;No;Celular;2;No
3649;65;Gerente;Casado;Universitario;No;785000;Si;No;Celular;0;No
3650;65;Técnico;Divorciado;Técnico Profesional;No;13000;Si;No;Celular;2;No
3651;65;Obrero;Divorciado;Enseñanza Media;Si;25000;Si;No;Celular;4;No
3652;65;Trabajador Dependiente;Soltero;Universitario;No;7400000;Si;No;Celular;0;No
3653;65;Gerente;Casado;Universitario;No;657000;Si;No;Fono Particular;0;No
3654;65;Trabajador Independiente;Casado;Enseñanza Básica;No;-34000;Si;Si;Celular;2;No
3655;65;Trabajador Dependiente;Soltero;Universitario;No;3551000;Si;No;Celular;0;Si
3656;65;Jubilado;Casado;Universitario;No;0;No;No;Celular;0;No
3657;65;Empresario;Casado;Enseñanza Media;No;2464000;No;No;Celular;0;No
3658;65;Gerente;Casado;Universitario;No;473000;No;No;Celular;0;Si
3659;65;Jubilado;Divorciado;Universitario;No;698000;No;No;Fono Particular;0;No
3660;65;Jubilado;Casado;Universitario;No;1292000;No;No;Celular;1;No
3661;65;Trabajador Independiente;Casado;Universitario;No;350000;No;No;Celular;3;No
3662;65;Trabajador Dependiente;Casado;Universitario;No;573000;Si;Si;Celular;0;No
3663;65;Jubilado;Casado;Universitario;No;341000;Si;No;Fono Particular;0;No
3664;65;Trabajador Dependiente;Casado;Universitario;No;668000;Si;Si;Fono Particular;0;No
3665;65;Trabajador Dependiente;Casado;Universitario;No;105000;No;No;Celular;0;No
3666;65;Trabajador Dependiente;Casado;Técnico Profesional;No;288000;No;No;Celular;0;No
3667;65;Trabajador Dependiente;Casado;Universitario;No;3030000;No;No;Celular;0;No
3668;65;Jubilado;Casado;Universitario;No;1532000;No;No;Fono Particular;0;No
3669;65;Trabajador Dependiente;Casado;Universitario;No;403000;Si;No;Fono Particular;0;No
3670;65;Jubilado;Divorciado;Universitario;No;720000;No;No;Fono Particular;0;Si
3671;65;Trabajador Dependiente;Casado;Universitario;No;2887000;Si;No;Celular;0;No
3672;65;Jubilado;Divorciado;Universitario;No;316000;No;No;Celular;0;No
3673;65;Trabajador Dependiente;Casado;Universitario;Si;-24000;Si;No;Fono Particular;0;No
3674;65;Trabajador Dependiente;Casado;Enseñanza Básica;No;3760000;No;No;Celular;0;No
3675;65;Trabajador Dependiente;Casado;Enseñanza Media;No;92000;No;Si;Celular;0;No
3676;65;Trabajador Dependiente;Casado;Universitario;No;19268000;No;No;Emailing;0;Si
3677;65;Trabajador Dependiente;Casado;Universitario;No;7554000;No;No;Fono Particular;0;Si
3678;65;Trabajador Dependiente;Casado;Universitario;No;3585000;No;No;Fono Particular;0;Si
3679;65;Trabajador Dependiente;Casado;Universitario;No;5270000;Si;No;Fono Particular;0;No
3680;65;Trabajador Dependiente;Casado;Enseñanza Media;No;0;Si;No;Fono Particular;0;No
3681;65;Trabajador Dependiente;Casado;Universitario;No;1540000;Si;No;Celular;0;Si
3682;65;Jubilado;Casado;Universitario;No;1749000;No;No;Celular;0;No
3683;65;Técnico;Casado;Técnico Profesional;No;0;Si;Si;Celular;0;No
3684;65;Trabajador Dependiente;Casado;Enseñanza Media;No;0;No;No;Celular;0;No
3685;65;Gerente;Casado;Universitario;No;7162000;No;No;Celular;0;No
3686;65;Gerente;Casado;Universitario;No;1636000;No;No;Celular;0;No
3687;65;Trabajador Dependiente;Divorciado;Universitario;No;1878000;Si;No;Celular;0;No
3688;65;Trabajador Dependiente;Casado;Enseñanza Básica;No;1694000;Si;No;Fono Particular;0;No
3689;65;Trabajador Dependiente;Casado;Universitario;No;1469000;Si;No;Celular;0;No
3690;65;Trabajador Dependiente;Soltero;Universitario;No;738000;No;No;Celular;0;No
3691;65;Trabajador Dependiente;Casado;Universitario;No;3242000;No;No;Celular;0;No
3692;65;Jubilado;Casado;Universitario;No;815000;No;No;Celular;0;No
3693;65;Trabajador Dependiente;Divorciado;Enseñanza Básica;No;207000;Si;No;Celular;4;No
3694;65;Jubilado;Casado;Universitario;No;42000;No;No;Celular;0;No
3695;65;Trabajador Dependiente;Divorciado;Universitario;Si;-676000;Si;Si;Celular;1;No
3696;65;Trabajador Dependiente;Casado;Técnico Profesional;No;596000;No;No;Celular;0;No
3697;65;Trabajador Dependiente;Casado;Técnico Profesional;No;381000;No;No;Celular;0;No
3698;65;Trabajador Dependiente;Divorciado;Enseñanza Básica;No;818000;No;No;Celular;0;No
3699;65;Trabajador Dependiente;Casado;Enseñanza Básica;No;2743000;No;No;Celular;0;No
3700;65;Trabajador Dependiente;Casado;Universitario;No;1504000;Si;No;Celular;2;No
3701;65;Jubilado;Casado;Universitario;No;427000;No;No;Celular;0;No
3702;65;Trabajador Dependiente;Casado;Universitario;No;2087000;Si;No;Celular;1;No
3703;65;Gerente;Casado;Universitario;No;6900000;No;No;Celular;0;No
3704;65;Jubilado;Casado;Universitario;No;2961000;No;No;Celular;0;No
3705;65;Gerente;Divorciado;Universitario;No;1016000;Si;No;Celular;5;No
3706;65;Jubilado;Casado;Técnico Profesional;No;-157000;No;No;Celular;0;No
3707;65;Jubilado;Casado;Enseñanza Básica;No;75000;No;No;Celular;0;No
3708;65;Trabajador Dependiente;Casado;Universitario;No;75000;No;No;Celular;0;No
3709;65;Gerente;Casado;Universitario;No;561000;No;No;Celular;0;No
3710;65;Trabajador Dependiente;Casado;Universitario;No;3196000;No;No;Celular;0;No
3711;65;Técnico;Casado;Técnico Profesional;No;104000;No;No;Celular;0;No
3712;65;Trabajador Dependiente;Casado;Universitario;No;1859000;Si;No;Celular;0;No
3713;65;Gerente;Casado;Universitario;No;813000;No;No;Celular;0;No
3714;65;Trabajador Dependiente;Casado;Universitario;No;1218000;No;No;Celular;0;No
3715;65;Trabajador Dependiente;Casado;Universitario;No;256000;No;No;Celular;0;No
3716;65;Trabajador Dependiente;Casado;Universitario;No;1610000;No;No;Fono Particular;0;No
3717;65;Gerente;Casado;Universitario;No;2681000;No;No;Celular;0;Si
3718;65;Trabajador Dependiente;Casado;Enseñanza Básica;No;571000;No;No;Celular;0;No
3719;65;Trabajador Independiente;Divorciado;Técnico Profesional;No;0;No;No;Celular;0;No
3720;65;Trabajador Dependiente;Casado;Universitario;No;3858000;No;No;Celular;0;No
3721;65;Jubilado;Casado;Universitario;No;1292000;No;No;Celular;0;No
3722;65;Gerente;Casado;Universitario;No;1631000;Si;No;Celular;3;No
3723;65;Gerente;Divorciado;Universitario;No;6468000;Si;No;Celular;0;No
3724;65;Trabajador Dependiente;Casado;Universitario;No;589000;Si;No;Celular;1;No
3725;65;Trabajador Dependiente;Divorciado;Enseñanza Básica;No;362000;No;No;Celular;1;No
3726;65;Trabajador Independiente;Soltero;Enseñanza Básica;No;6056000;Si;No;Celular;0;No
3727;65;Trabajador Dependiente;Divorciado;Universitario;No;4664000;No;No;Celular;1;No
3728;65;Trabajador Dependiente;Casado;Universitario;No;2658000;Si;No;Celular;1;No
3729;65;Trabajador Dependiente;Divorciado;Universitario;No;6157000;No;Si;Celular;0;No
3730;65;Trabajador Dependiente;Casado;Universitario;No;3944000;No;No;Celular;0;No
3731;65;Trabajador Dependiente;Casado;Universitario;No;7766000;Si;No;Celular;0;No
3732;65;Gerente;Casado;Universitario;No;24498000;No;No;Celular;0;No
3733;65;Trabajador Dependiente;Divorciado;Universitario;No;4969000;No;No;Celular;0;No
3734;65;Trabajador Dependiente;Divorciado;Universitario;No;2352000;Si;No;Celular;0;No
3735;65;Jubilado;Casado;Universitario;No;5010000;No;No;Celular;0;No
3736;65;Trabajador Dependiente;Divorciado;Universitario;No;0;No;Si;Celular;0;No
3737;65;Trabajador Dependiente;Casado;Enseñanza Básica;No;3367000;No;No;Fono Particular;0;No
3738;65;Gerente;Casado;Universitario;No;3431000;Si;No;Celular;1;No
3739;65;Trabajador Dependiente;Divorciado;Enseñanza Básica;No;492000;No;No;Fono Particular;0;No
3740;65;Trabajador Dependiente;Casado;Universitario;No;1316000;No;No;Celular;5;No
3741;65;Jubilado;Casado;Universitario;No;34000;No;Si;Celular;0;No
3742;65;Trabajador Dependiente;Casado;Universitario;No;0;No;No;Celular;0;No
3743;65;Trabajador Dependiente;Casado;Universitario;No;297000;No;Si;Fono Particular;16;No
3744;65;Trabajador Dependiente;Casado;Universitario;No;211000;Si;No;Celular;0;No
3745;65;Trabajador Dependiente;Casado;Universitario;No;1144000;Si;No;Celular;0;No
3746;65;Gerente;Casado;Universitario;No;1287000;Si;No;Celular;0;No
3747;65;Trabajador Dependiente;Casado;Universitario;No;5949000;Si;No;Celular;0;No
3748;65;Trabajador Dependiente;Casado;Universitario;No;1412000;Si;No;Celular;1;No
3749;65;Jubilado;Divorciado;Enseñanza Media;Si;-331000;Si;No;Fono Particular;0;No
3750;65;Jubilado;Soltero;Universitario;No;1640000;No;Si;Fono Particular;0;No
3751;65;Técnico;Casado;Técnico Profesional;No;206000;Si;No;Emailing;0;No
3752;65;Trabajador Dependiente;Casado;Universitario;No;792000;Si;No;Emailing;0;No
3753;65;Jubilado;Casado;Universitario;No;211000;Si;No;Fono Particular;0;No
3754;65;Técnico;Casado;Técnico Profesional;No;345000;Si;No;Emailing;0;No
3755;65;Trabajador Dependiente;Casado;Universitario;No;249000;Si;No;Emailing;0;No
3756;65;Trabajador Dependiente;Casado;Universitario;No;162000;Si;No;Emailing;0;No
3757;65;Técnico;Divorciado;Técnico Profesional;No;63000;Si;No;Emailing;0;No
3758;65;Trabajador Dependiente;Casado;Universitario;No;839000;No;Si;Emailing;0;No
3759;65;Obrero;Casado;Enseñanza Básica;No;52000;Si;No;Celular;0;No
3760;65;Técnico;Casado;Técnico Profesional;No;0;No;No;Emailing;0;No
3761;65;Trabajador Dependiente;Casado;Universitario;No;5935000;Si;Si;Emailing;0;No
3762;65;Obrero;Divorciado;Enseñanza Media;No;-37000;No;No;Celular;0;No
3763;65;Jubilado;Casado;Universitario;No;486000;Si;No;Fono Particular;0;No
3764;65;Trabajador Dependiente;Casado;Universitario;No;42000;No;No;Emailing;0;No
3765;65;Empresario;Casado;Enseñanza Media;No;294000;Si;No;Emailing;0;No
3766;65;Trabajador Dependiente;Casado;Universitario;No;1078000;Si;No;Emailing;0;No
3767;65;Empresario;Casado;Técnico Profesional;No;618000;Si;No;Emailing;0;No
3768;65;Obrero;Divorciado;Enseñanza Básica;No;-176000;Si;No;Celular;0;No
3769;65;Trabajador Dependiente;Casado;Universitario;No;1216000;Si;No;Emailing;0;No
3770;65;Trabajador Dependiente;Casado;Universitario;No;5431000;Si;Si;Emailing;0;No
3771;65;Trabajador Independiente;Casado;Universitario;Si;-3313000;Si;Si;Emailing;0;No
3772;65;Trabajador Dependiente;Casado;Universitario;No;0;Si;No;Emailing;0;No
3773;65;Jubilado;Soltero;Universitario;No;630000;No;No;Fono Particular;0;No
3774;65;Trabajador Dependiente;Casado;Enseñanza Media;No;0;No;No;Emailing;0;No
3775;65;Trabajador Dependiente;Casado;Universitario;No;4148000;No;No;Emailing;0;No
3776;65;Trabajador Dependiente;Divorciado;Enseñanza Básica;No;7451000;No;No;Emailing;0;No
3777;65;Trabajador Dependiente;Divorciado;Enseñanza Básica;No;113000;No;No;Emailing;0;No
3778;65;Trabajador Dependiente;Casado;Universitario;No;1236000;No;No;Emailing;0;No
3779;65;Trabajador Dependiente;Divorciado;Universitario;No;4244000;No;No;Emailing;0;No
3780;65;Trabajador Dependiente;Casado;Universitario;No;221000;Si;No;Emailing;0;No
3781;65;Trabajador Dependiente;Casado;Universitario;No;209000;No;No;Emailing;0;No
3782;65;Jubilado;Casado;Universitario;No;712000;Si;Si;Fono Particular;0;No
3783;65;Jubilado;Casado;Técnico Profesional;No;1621000;Si;No;Fono Particular;0;No
3784;65;Trabajador Dependiente;Soltero;Universitario;No;5768000;Si;No;Emailing;0;Si
3785;65;Trabajador Dependiente;Divorciado;Universitario;No;1795000;Si;No;Emailing;0;No
3786;65;Jubilado;Casado;Universitario;No;789000;No;No;Fono Particular;0;No
3787;65;Trabajador Dependiente;Divorciado;Técnico Profesional;No;887000;No;No;Emailing;0;No
3788;65;Gerente;Casado;Universitario;No;570000;No;No;Emailing;0;No
3789;65;Trabajador Dependiente;Casado;Universitario;No;2266000;No;No;Emailing;0;No
3790;65;Técnico;Casado;Técnico Profesional;No;461000;Si;No;Emailing;0;No
3791;65;Trabajador Dependiente;Casado;Universitario;No;1070000;No;No;Emailing;0;No
3792;65;Jubilado;Casado;Universitario;No;2020000;No;No;Fono Particular;0;No
3793;65;Trabajador Dependiente;Divorciado;Universitario;No;1168000;No;No;Emailing;0;No
3794;65;Trabajador Dependiente;Casado;Técnico Profesional;No;5000;No;No;Emailing;0;No
3795;65;Trabajador Dependiente;Casado;Universitario;No;-92000;Si;Si;Emailing;0;No
3796;65;Trabajador Dependiente;Casado;Universitario;No;468000;Si;No;Emailing;0;No
3797;65;Técnico;Casado;Técnico Profesional;No;0;No;No;Emailing;0;No
3798;65;Trabajador Dependiente;Casado;Universitario;No;9689000;Si;No;Emailing;0;No
3799;65;Trabajador Dependiente;Casado;Universitario;No;9311000;No;No;Emailing;0;No
3800;65;Gerente;Casado;Universitario;No;9103000;No;Si;Emailing;0;Si
3801;65;Jubilado;Casado;Universitario;No;1466000;No;No;Fono Particular;0;No
3802;65;Trabajador Dependiente;Casado;Universitario;No;27069000;No;Si;Emailing;0;No
3803;65;Gerente;Casado;Técnico Profesional;No;1054000;No;No;Emailing;0;No
3804;65;Empresario;Casado;Universitario;No;0;Si;Si;Emailing;0;No
3805;65;Trabajador Dependiente;Divorciado;Enseñanza Básica;No;987000;No;No;Emailing;0;No
3806;65;Trabajador Independiente;Divorciado;Técnico Profesional;No;0;No;No;Emailing;0;No
3807;65;Técnico;Divorciado;Técnico Profesional;No;145000;No;Si;Emailing;0;No
3808;65;Trabajador Dependiente;Casado;Enseñanza Básica;No;1870000;No;No;Emailing;0;No
3809;65;Jubilado;Casado;Universitario;No;5799000;No;No;Fono Particular;0;No
3810;65;Jubilado;Casado;Universitario;No;7938000;No;No;Fono Particular;0;No
3811;65;Jubilado;Soltero;Universitario;No;2528000;Si;Si;Fono Particular;0;No
3812;65;Técnico;Casado;Técnico Profesional;No;0;Si;Si;Emailing;0;No
3813;65;Jubilado;Casado;Universitario;No;519000;Si;No;Fono Particular;0;No
3814;65;Jubilado;Casado;Enseñanza Básica;Si;-1480000;Si;No;Fono Particular;0;No
3815;65;Jubilado;Casado;Universitario;No;12917000;Si;No;Fono Particular;0;No
3816;65;Trabajador Dependiente;Divorciado;Enseñanza Básica;No;1920000;No;No;Emailing;0;No
3817;65;Jubilado;Casado;Enseñanza Básica;No;70000;Si;Si;Fono Particular;0;No
3818;65;Obrero;Casado;Enseñanza Media;No;97000;Si;No;Celular;0;No
3819;65;Jubilado;Casado;Universitario;No;1408000;No;No;Fono Particular;0;No
3820;65;Trabajador Dependiente;Casado;Universitario;Si;-871000;No;No;Emailing;0;No
3821;65;Trabajador Dependiente;Casado;Universitario;No;258000;Si;No;Emailing;0;No
3822;65;Trabajador Dependiente;Divorciado;Universitario;No;739000;Si;No;Emailing;0;No
3823;65;Trabajador Dependiente;Divorciado;Enseñanza Básica;No;231000;Si;No;Emailing;0;No
3824;65;Trabajador Dependiente;Casado;Universitario;No;16063000;Si;No;Emailing;0;No
3825;65;Trabajador Dependiente;Casado;Universitario;No;0;Si;Si;Emailing;0;No
3826;65;Trabajador Dependiente;Casado;Universitario;No;0;No;No;Emailing;0;No
3827;65;Gerente;Casado;Universitario;No;5431000;Si;No;Emailing;0;No
3828;65;Trabajador Dependiente;Divorciado;Universitario;No;4378000;Si;No;Emailing;0;No
3829;65;Trabajador Dependiente;Casado;Universitario;No;8195000;Si;No;Emailing;0;No
3830;65;Técnico;Casado;Técnico Profesional;No;437000;Si;No;Emailing;0;No
3831;65;Jubilado;Casado;Universitario;No;919000;Si;Si;Fono Particular;0;No
3832;65;Obrero;Casado;Enseñanza Básica;No;42000;Si;No;Celular;0;No
3833;65;Gerente;Divorciado;Universitario;No;461000;Si;No;Emailing;0;No
3834;65;Trabajador Dependiente;Divorciado;Enseñanza Básica;No;1000;No;No;Emailing;0;No
3835;65;Trabajador Dependiente;Casado;Enseñanza Básica;No;3990000;Si;No;Emailing;0;No
3836;65;Trabajador Dependiente;Casado;Enseñanza Media;No;84000;Si;No;Emailing;0;No
3837;65;Jubilado;Casado;Universitario;No;703000;Si;No;Fono Particular;0;No
3838;65;Trabajador Dependiente;Casado;Técnico Profesional;No;0;Si;No;Emailing;0;No
3839;65;Gerente;Casado;Universitario;No;3431000;Si;No;Emailing;0;No
